FEMALE,NONWHITE,UNION,EDUC,AGE,EXPER,WAGE,LNWAGE
0,0,0,16,22,0,9,2.1972245773
1,0,1,12,33,15,16.78,2.820187701
0,0,0,12,49,31,31.106382979,3.4374130386
0,0,0,14,47,27,12.5,2.5257286443
0,1,0,18,27,3,0.05,-2.995732274
0,0,0,11,20,3,7,1.9459101491
0,0,0,16,38,16,35.575,3.571643144
1,0,0,12,44,26,11,2.3978952728
0,0,0,14,33,13,20.511111111,3.0209667447
0,0,0,12,23,5,13.25,2.5839975524
0,0,0,20,37,11,48.083333333,3.8729356167
0,0,0,16,33,11,33.872340426,3.5225987647
1,1,0,12,54,36,11.28,2.4230312461
1,0,0,14,39,19,19.77,2.9841656372
0,1,0,11,26,9,10,2.302585093
0,0,0,12,60,42,23.488888889,3.1565274961
0,0,0,12,42,24,26,3.258096538
0,0,1,14,22,2,11.75,2.4638532406
0,0,0,16,36,14,33.65,3.5160130561
0,0,0,16,56,34,45.288888889,3.813061724
0,0,1,16,59,37,37.725,3.6303230047
1,0,0,16,41,19,26.25,3.267665989
0,0,0,16,55,33,14.9,2.701361213
1,0,0,12,40,22,14.5,2.6741486494
1,0,0,14,50,30,24.025,3.1790949549
0,0,0,12,32,14,9.52,2.2533948488
0,0,0,16,45,23,43.522727273,3.7732832677
1,0,0,12,60,42,13,2.5649493575
0,0,1,7,65,52,8,2.0794415417
1,0,0,12,29,11,15.375,2.7327428137
0,0,0,16,37,15,42.555555556,3.7508104118
1,0,0,14,37,17,12,2.4849066498
0,0,0,18,27,3,20,2.9957322736
1,1,1,18,40,16,29.868421053,3.3968017702
0,0,0,16,44,22,17,2.8332133441
1,0,0,14,41,21,12,2.4849066498
1,0,0,12,32,14,16,2.7725887222
0,0,0,12,31,13,18,2.8903717579
0,0,0,16,29,7,38.45,3.649358696
0,0,1,14,42,22,25,3.2188758249
0,0,1,14,44,24,26,3.258096538
1,0,1,12,52,34,16.736842105,2.8176124036
1,0,0,12,29,11,11,2.3978952728
0,0,0,12,23,5,15,2.7080502011
0,0,0,1,40,33,10,2.302585093
1,0,0,12,29,11,13.13,2.5748996883
0,0,0,16,31,9,40,3.6888794541
1,0,0,14,43,23,13.5,2.6026896854
0,1,0,16,65,43,19.333333333,2.9618307219
0,1,0,18,37,13,43.275,3.7675751011
1,0,0,12,35,17,12,2.4849066498
0,0,0,9,50,35,13.375,2.5933872928
0,0,1,9,48,33,13.5,2.6026896854
0,0,0,12,21,3,8.5,2.1400661635
1,0,0,12,42,24,0.025,-3.688879454
1,0,0,18,42,18,14.52,2.6755270094
0,0,0,12,28,10,15.03,2.7100482038
1,0,0,14,23,3,10,2.302585093
0,0,0,12,41,23,17,2.8332133441
0,0,1,12,45,27,18,2.8903717579
1,0,0,14,34,14,10.6,2.3608540011
1,0,0,12,39,21,16.325581395,2.7927332883
0,0,0,12,54,36,21.377777778,3.0623519609
1,0,0,18,56,32,28.85,3.362109993
0,0,0,12,33,15,9,2.1972245773
0,0,1,18,33,9,11.666666667,2.4567357728
1,1,0,12,46,28,10,2.302585093
1,0,0,12,44,26,14.225,2.65500098
0,1,0,12,42,24,23.27,3.1471649773
1,0,0,12,47,29,14,2.6390573296
1,0,1,12,58,40,12.86,2.5541217188
0,0,0,16,50,28,20.511111111,3.0209667447
1,0,0,12,55,37,13.78125,2.6233089726
0,0,0,12,22,4,10,2.302585093
1,0,0,14,41,21,11.99,2.484072969
0,0,0,12,60,42,30.775,3.4267026721
1,0,0,12,48,30,19.860465116,2.9887310781
0,0,0,12,61,43,13.55,2.6063865473
0,1,0,7,43,30,7,1.9459101491
1,0,0,12,56,38,22,3.0910424534
0,0,0,12,58,40,10,2.302585093
0,0,1,12,38,20,9.35,2.2353763433
1,0,0,14,51,31,6.75,1.9095425049
1,0,0,14,32,12,10.25,2.3272777056
0,0,0,16,40,18,28,3.3322045102
1,1,0,12,26,8,19.23255814,2.9566045793
0,0,0,12,37,19,14.36,2.6644465636
1,0,0,12,19,1,6.25,1.8325814637
0,0,1,18,35,11,25,3.2188758249
0,1,0,14,39,19,13.5,2.6026896854
0,1,0,12,37,19,10,2.302585093
1,0,0,14,54,34,24.37,3.1933528676
1,0,1,12,43,25,14.5,2.6741486494
0,0,0,20,53,27,50.475,3.9214781642
1,1,1,12,26,8,10,2.302585093
1,1,1,12,21,3,11.75,2.4638532406
0,0,0,12,32,14,20,2.9957322736
0,1,1,12,59,41,12.8,2.5494451709
1,0,0,12,36,18,17.95,2.8875901149
0,0,1,16,35,13,29.175,3.3733121782
1,0,1,18,52,28,32.911111111,3.4938103245
0,0,1,16,38,16,31.25,3.4420193762
0,0,1,16,47,25,10.95,2.3933394563
0,0,0,12,21,3,11.6,2.4510050981
1,0,0,16,36,14,28,3.3322045102
1,0,0,16,30,8,18,2.8903717579
1,0,0,12,46,28,15.375,2.7327428137
1,0,0,14,23,3,11.25,2.4203681287
1,0,0,16,47,25,5.15,1.6389967147
1,0,0,12,21,3,9,2.1972245773
0,1,0,14,31,11,10.25,2.3272777056
0,0,0,12,23,5,9,2.1972245773
1,0,1,16,38,16,30.15,3.4061849232
0,0,1,16,42,20,28.8,3.3603753871
0,0,0,20,46,20,56.725,4.0382150307
1,0,0,16,62,40,13.333333333,2.5902671654
1,0,0,16,54,32,7.7,2.0412203289
1,0,0,18,36,12,8.75,2.1690537004
1,0,0,20,26,0,24.555555556,3.2009381242
1,0,0,12,22,4,9,2.1972245773
1,0,0,12,52,34,30.66,3.4229588734
0,0,0,10,31,15,25,3.2188758249
0,0,0,12,44,26,24,3.1780538303
1,0,1,12,52,34,9.07,2.2049722641
0,0,0,12,26,8,16,2.7725887222
0,0,0,12,39,21,8.5,2.1400661635
1,0,0,12,18,0,7.5,2.0149030205
1,1,0,12,35,17,5.15,1.6389967147
0,0,0,10,38,22,11.95,2.4807312784
1,0,0,12,23,5,7.6,2.0281482473
1,0,0,12,24,6,9.625,2.2643638802
0,0,0,12,45,27,16,2.7725887222
0,0,0,12,53,35,15.9,2.7663191092
1,0,0,12,41,23,18,2.8903717579
1,1,0,20,47,21,19.225,2.9562115154
0,0,0,12,34,16,15.15,2.718000532
0,0,0,16,51,29,14,2.6390573296
1,0,0,16,50,28,23.84,3.1713648422
0,0,0,16,63,41,41.963636364,3.7368034424
1,0,0,12,57,39,26.925,3.293055223
1,0,0,16,25,3,11.85,2.4723278676
1,0,0,12,38,20,7.5,2.0149030205
1,0,0,11,18,1,8,2.0794415417
1,0,0,16,57,35,9.625,2.2643638802
1,0,0,18,48,24,38.45,3.649358696
1,0,0,16,36,14,12.3,2.5095992624
1,0,0,12,46,28,9.04,2.2016591744
1,0,0,12,25,7,9.7,2.2721258855
1,0,0,12,55,37,12.5,2.5257286443
0,0,0,12,39,21,25,3.2188758249
1,0,1,12,41,23,16.7,2.8154087194
0,0,0,16,52,30,15.555555556,2.7444178453
1,0,0,12,50,32,12.3,2.5095992624
1,0,1,12,37,19,10.15,2.3174737055
0,0,0,12,21,3,8,2.0794415417
1,0,0,12,43,25,18.75,2.9311937524
0,0,0,12,54,36,12.86,2.5541217188
1,0,0,12,52,34,21,3.0445224377
0,0,0,12,23,5,2.13,0.7561219797
1,0,0,12,44,26,18.8,2.9338568698
0,0,0,12,21,3,9,2.1972245773
1,0,0,12,23,5,7,1.9459101491
1,0,1,12,41,23,12.49,2.5249283241
1,0,0,12,45,27,19.075,2.9483785772
0,0,0,12,45,27,13.85,2.6282852326
1,0,0,14,45,25,7.2,1.974081026
0,0,0,16,38,16,33.65,3.5160130561
1,0,1,12,53,35,15,2.7080502011
1,1,0,14,26,6,8.85,2.180417459
0,0,1,16,26,4,30.01,3.4015306595
1,1,1,12,56,38,15,2.7080502011
1,0,0,16,53,31,25,3.2188758249
1,0,1,16,54,32,13.428571429,2.5973846332
0,0,0,16,54,32,25.95,3.2561716096
1,0,0,12,26,8,10,2.302585093
0,0,0,12,39,21,21.625,3.0738500528
1,1,0,12,28,10,5.15,1.6389967147
0,0,0,18,41,17,29.62,3.3884498088
1,0,0,12,35,17,14.99,2.7073833121
1,1,0,12,51,33,8.5,2.1400661635
1,1,0,12,38,20,14.03,2.6411978941
1,0,0,9,38,23,7,1.9459101491
0,0,1,14,30,10,29.5,3.3843902633
1,0,0,12,19,1,6,1.7917594692
1,0,0,12,37,19,14.72,2.6892071133
0,0,0,12,40,22,5.3571428571,1.6784307839
1,0,0,14,45,25,25,3.2188758249
1,0,0,18,34,10,11.25,2.4203681287
1,0,0,12,37,19,13.01,2.5657182925
0,0,0,16,39,17,10.4,2.3418058061
0,0,0,10,47,31,17.75,2.8763855159
1,0,0,12,45,27,12.425,2.519710572
0,0,0,12,51,33,20.425,3.0167596407
1,0,0,16,24,2,10.76,2.3758355547
0,0,0,14,39,19,22.45,3.1112906142
0,0,0,12,56,38,27,3.295836866
0,0,1,12,40,22,24,3.1780538303
1,0,1,18,42,18,18.75,2.9311937524
1,0,0,12,36,18,9.25,2.2246235515
1,0,1,12,37,19,11.59,2.4501426574
1,0,1,18,30,6,16.35,2.7942278973
0,1,0,14,59,39,14,2.6390573296
0,0,0,12,29,11,9.5,2.2512917986
0,0,0,11,47,30,12.46,2.5225235134
1,0,0,12,33,15,4.32,1.4632554023
0,0,1,16,39,17,16.25,2.7880929088
0,0,0,20,37,11,17.3,2.8507065015
1,0,0,14,53,33,6.8571428571,1.9252908619
1,1,0,12,22,4,10,2.302585093
0,0,0,20,57,31,33.65,3.5160130561
0,0,0,16,38,16,14.416666667,2.6683849447
0,1,0,12,32,14,17.5,2.8622008809
0,0,0,12,58,40,13.33,2.5900171342
1,0,0,12,50,32,8.65,2.1575593209
1,0,0,12,31,13,9.45,2.2460147415
1,0,0,12,56,38,8.6,2.1517622033
1,0,0,12,54,36,10,2.302585093
0,0,0,16,32,10,21.111111111,3.0497994948
0,0,0,18,50,26,18.46,2.9156062291
1,0,0,16,44,22,9,2.1972245773
1,0,0,12,32,14,6,1.7917594692
1,0,0,12,32,14,6.5,1.8718021769
0,0,1,16,50,28,16.9,2.8273136219
1,0,0,14,36,16,7.75,2.0476928434
1,0,0,12,45,27,22,3.0910424534
1,0,0,12,55,37,16.83,2.8231630082
1,0,0,12,48,30,10.575,2.3584927249
0,0,0,12,56,38,8.65,2.1575593209
1,0,0,12,29,11,6,1.7917594692
1,0,0,14,34,14,9.6,2.2617630985
0,0,0,12,19,1,8.5,2.1400661635
0,0,0,12,30,12,16.833333333,2.8233610476
0,0,0,12,52,34,10,2.302585093
0,0,1,16,33,11,21,3.0445224377
1,0,0,18,48,24,15.925,2.7678902015
0,0,0,16,40,18,10.688888889,2.3692047803
1,0,0,12,36,18,14.4,2.6672282066
1,0,0,12,24,6,10.5,2.3513752572
1,0,0,12,44,26,14,2.6390573296
1,0,0,14,26,6,7.5,2.0149030205
0,0,0,12,41,23,12,2.4849066498
0,0,0,14,48,28,11.956521739,2.4812768817
1,0,0,12,45,27,10.9375,2.3921972517
1,0,0,12,31,13,9.75,2.277267285
0,0,0,14,48,28,14,2.6390573296
0,0,0,12,35,17,7,1.9459101491
0,0,0,12,26,8,8.45,2.1341664414
1,0,0,12,40,22,8.8,2.1747517215
1,0,0,12,46,28,11.46,2.4388627113
0,1,0,12,25,7,0.85,-0.162518929
1,0,0,16,49,27,23.844444444,3.1715512529
0,0,0,14,26,6,7,1.9459101491
0,0,0,18,59,35,15,2.7080502011
0,0,0,16,64,42,15,2.7080502011
0,0,0,5,31,20,8.0833333333,2.0898043287
0,0,0,0,55,49,8.5,2.1400661635
1,1,0,16,50,28,47,3.8501476017
1,0,0,12,64,46,13,2.5649493575
0,0,0,16,52,30,27.733333333,3.3226350592
1,0,0,12,42,24,14.5,2.6741486494
0,0,0,12,34,16,12.025,2.486987816
1,0,0,16,34,12,19,2.9444389792
0,0,1,18,40,16,24.475,3.1976521884
0,0,0,12,47,29,14.4,2.6672282066
1,0,0,12,24,6,11.1,2.4069451083
1,0,0,14,25,5,11,2.3978952728
0,0,0,14,41,21,20,2.9957322736
1,0,0,12,41,23,14.35,2.6637499422
1,0,0,12,64,46,15,2.7080502011
1,0,0,12,50,32,7,1.9459101491
0,0,0,16,42,20,31.302325581,3.4436923945
1,0,0,12,32,14,10.25,2.3272777056
1,0,1,12,46,28,12,2.4849066498
1,0,0,16,35,13,26.675,3.2837267972
0,0,0,12,23,5,9,2.1972245773
0,0,0,12,42,24,10,2.302585093
1,0,0,12,21,3,6,1.7917594692
0,0,0,14,25,5,20,2.9957322736
0,0,0,12,39,21,12,2.4849066498
1,0,0,18,47,23,13,2.5649493575
1,0,0,12,33,15,12,2.4849066498
0,0,0,16,27,5,21.25,3.0563568954
0,0,1,12,58,40,25.23,3.2280337627
1,0,0,14,54,34,14.533333333,2.6764448617
1,0,0,12,55,37,10.85,2.38416508
0,0,0,12,22,4,11,2.3978952728
1,0,0,16,59,37,10.9,2.3887627892
0,0,0,16,47,25,39.85,3.6851224052
1,0,0,16,45,23,33.65,3.5160130561
0,0,0,16,41,19,36.54,3.5984075509
0,0,0,18,51,27,7,1.9459101491
0,0,0,12,41,23,14.425,2.6689628124
0,0,0,12,21,3,5,1.6094379124
0,0,0,12,22,4,8.04,2.0844290832
0,0,0,16,46,24,11.25,2.4203681287
0,0,0,16,35,13,2.13,0.7561219797
0,0,0,12,31,13,17,2.8332133441
0,0,0,12,27,9,26,3.258096538
1,0,0,9,19,4,7.25,1.9810014689
0,0,0,16,26,4,20,2.9957322736
0,0,0,12,42,24,14.62,2.6823904543
0,0,0,12,40,22,20,2.9957322736
1,1,0,16,35,13,10.44,2.3456445825
0,0,0,12,24,6,4.5,1.5040773968
1,0,0,14,37,17,17,2.8332133441
0,0,0,12,20,2,8.075,2.0887728691
0,0,0,18,38,14,20.2,3.0056826044
0,0,0,12,28,10,11.8,2.4680995315
0,0,0,12,38,20,14.42,2.6686161319
1,0,0,12,26,8,6.25,1.8325814637
0,0,0,12,40,22,17.3,2.8507065015
1,0,0,12,40,22,12.3,2.5095992624
1,0,0,16,30,8,16.825,2.8228658755
1,0,0,16,30,8,15.375,2.7327428137
0,0,0,12,45,27,22.5,3.1135153092
0,0,0,12,52,34,40.38,3.6983346129
1,0,0,12,42,24,19,2.9444389792
1,0,0,12,52,34,14.72,2.6892071133
0,0,0,14,46,26,20.25,3.0081547936
0,0,0,12,45,27,16.525,2.8048743857
0,0,0,16,45,23,33.65,3.5160130561
0,0,0,12,26,8,18,2.8903717579
1,0,0,16,33,11,28.825,3.3612430662
1,0,0,12,35,17,10.625,2.3632097148
1,0,0,16,40,18,45,3.8066624898
1,0,0,12,40,22,17.5,2.8622008809
0,1,0,16,37,15,41,3.7135720667
1,1,0,18,53,29,21.377777778,3.0623519609
0,0,0,18,42,18,36.333333333,3.5927355936
1,1,0,18,39,15,31.25,3.4420193762
0,1,0,12,37,19,25.95,3.2561716096
1,0,0,14,39,19,18.5,2.9177707321
1,0,0,12,49,31,10.1,2.3125354238
0,1,0,12,22,4,8.5,2.1400661635
0,0,0,12,31,13,28.85,3.362109993
1,0,1,18,46,22,32.05,3.4672971834
0,0,0,12,58,40,22,3.0910424534
0,0,0,12,54,36,6.15,1.8164520818
1,0,0,10,20,4,2.25,0.8109302162
0,0,0,12,21,3,9.66,2.2679936482
1,1,0,12,48,30,27,3.295836866
1,0,0,12,65,47,32,3.4657359028
1,1,0,16,35,13,13,2.5649493575
1,1,0,18,58,34,27.875,3.3277302298
0,0,0,18,35,11,33.333333333,3.5065578973
1,1,0,12,50,32,10,2.302585093
1,1,0,18,39,15,17.35,2.8535925064
1,0,0,16,45,23,38.46,3.6496187402
1,0,0,16,42,20,33.65,3.5160130561
1,1,0,12,30,12,12.5,2.5257286443
0,0,0,16,29,7,37.666666667,3.62877553
0,1,0,12,63,45,10,2.302585093
1,1,0,16,39,17,10,2.302585093
0,1,0,11,21,4,10,2.302585093
0,1,1,12,44,26,14.75,2.6912430828
1,1,0,12,41,23,14,2.6390573296
1,1,0,12,58,40,13.15,2.5764217586
1,0,0,12,60,42,14.45,2.6706944146
0,0,0,14,46,26,28.75,3.3586377672
0,0,0,5,37,26,17.5,2.8622008809
1,0,0,14,57,37,16,2.7725887222
1,0,0,18,58,34,57.7,4.0552571735
1,0,0,12,43,25,9.375,2.2380465719
1,0,0,16,28,6,20.511111111,3.0209667447
1,0,0,12,18,0,8,2.0794415417
1,0,0,12,54,36,15.371428571,2.7325104987
0,0,0,12,56,38,19.225,2.9562115154
1,1,0,12,24,6,10.744186047,2.3743647754
0,0,0,16,29,7,16.825,2.8228658755
1,1,0,12,47,29,11.03,2.4006188333
1,1,0,12,41,23,15,2.7080502011
1,0,0,14,47,27,23.789473684,3.1692432007
0,0,0,12,19,1,9.375,2.2380465719
0,0,0,7,22,9,18.4,2.9123506646
1,0,0,16,47,25,51.925,3.9498003698
0,1,0,16,36,14,11.55,2.446685437
0,1,0,11,34,17,10,2.302585093
0,0,0,16,42,20,38.45,3.649358696
0,0,0,20,53,27,57.363636364,4.0494105897
1,1,0,12,41,23,25.285714286,3.2302395835
0,0,0,18,32,8,51.92,3.9497040724
1,0,0,18,26,2,72.125,4.2784007248
1,0,0,16,31,9,21.54,3.0699116717
0,1,0,12,44,26,7.91,2.0681277818
1,0,0,14,27,7,19.225,2.9562115154
1,0,0,16,24,2,17.088888889,2.8384284797
1,0,0,20,37,11,57.7,4.0552571735
0,1,0,16,42,20,20,2.9957322736
1,1,0,18,25,1,20.675,3.0289252409
1,1,0,12,47,29,12,2.4849066498
1,1,0,12,29,11,8.5714285714,2.1484344132
1,1,0,12,43,25,24.05,3.1801349966
0,1,0,18,32,8,18.75,2.9311937524
0,1,0,12,57,39,27,3.295836866
0,1,0,16,53,31,41,3.7135720667
1,0,0,14,55,35,17.775,2.8777929757
0,1,0,12,50,32,8.25,2.1102132003
1,0,0,16,36,14,8.6,2.1517622033
0,1,0,18,33,9,29.4,3.3809946743
1,0,0,12,39,21,6.25,1.8325814637
0,0,0,5,23,12,10,2.302585093
1,1,0,12,49,31,20.175,3.0044442142
0,1,0,18,53,29,21.25,3.0563568954
1,1,0,16,54,32,28.85,3.362109993
0,0,0,12,25,7,20,2.9957322736
1,1,0,18,28,4,26.9,3.2921262866
0,0,1,16,54,32,23,3.1354942159
1,0,0,12,25,7,12,2.4849066498
0,0,0,12,25,7,12.67,2.5392369943
0,1,0,14,30,10,17,2.8332133441
1,0,0,16,41,19,38.45,3.649358696
1,0,0,12,57,39,7.08,1.9572739077
0,0,1,12,54,36,13,2.5649493575
0,0,0,18,40,16,27.7,3.3214324132
1,1,0,18,38,14,8,2.0794415417
1,1,0,12,40,22,8,2.0794415417
0,1,0,5,55,44,9,2.1972245773
1,0,0,12,34,16,16,2.7725887222
0,0,1,12,55,37,20.33,3.0120976276
1,0,0,12,30,12,16.666666667,2.8134107168
1,0,0,14,23,3,18.4,2.9123506646
1,0,0,14,49,29,18.55,2.9204697891
1,0,0,12,18,0,2.18,0.7793248768
1,0,0,14,33,13,29,3.36729583
1,1,0,14,51,31,7.29,1.986503546
1,0,0,12,58,40,8,2.0794415417
1,0,0,12,38,20,8,2.0794415417
0,0,0,12,25,7,9,2.1972245773
0,0,0,12,36,18,15,2.7080502011
1,0,0,14,51,31,9.6166666667,2.2634977043
1,0,0,16,36,14,19.233333333,2.9566448848
1,0,1,18,49,25,14.4,2.6672282066
0,0,0,12,46,28,4.8,1.5686159179
0,0,0,12,46,28,14,2.6390573296
1,1,1,12,47,29,10,2.302585093
1,0,0,14,32,12,15.875,2.7647455448
0,0,0,14,31,11,27.911111111,3.3290248573
1,0,0,12,48,30,11,2.3978952728
0,0,1,12,47,29,21,3.0445224377
0,0,0,10,55,39,11,2.3978952728
0,0,0,12,36,18,7,1.9459101491
1,0,0,12,53,35,22.575,3.1168430993
0,0,0,12,54,36,12,2.4849066498
1,0,0,12,45,27,13.63,2.6122732457
1,0,0,12,38,20,9.92,2.2945529213
1,0,0,12,42,24,5.52,1.7083778603
0,0,0,12,30,12,22,3.0910424534
1,1,0,14,47,27,5,1.6094379124
0,0,0,12,41,23,17,2.8332133441
1,0,0,12,39,21,16.5,2.8033603809
1,1,0,7,58,45,9.2,2.2192034841
1,1,0,16,33,11,9.225,2.2219171899
0,0,0,12,23,5,15.47,2.7389026646
0,0,0,14,36,16,27.97,3.3311325072
1,1,0,18,28,4,13.041666667,2.5681493602
1,0,0,12,62,44,21,3.0445224377
0,0,0,16,35,13,25.64,3.2441536321
1,1,0,12,52,34,13.45,2.598979106
1,0,0,14,34,14,11.79,2.4672517145
0,0,0,16,27,5,9.7,2.2721258855
1,0,0,11,44,27,10.85,2.38416508
1,0,0,16,31,9,18,2.8903717579
1,1,0,12,25,7,13.57,2.6078614738
0,1,0,12,27,9,8,2.0794415417
0,0,0,12,24,6,6.3,1.8405496334
0,1,0,12,47,29,10.15,2.3174737055
1,1,1,12,47,29,21.625,3.0738500528
0,1,0,16,32,10,20.3,3.010620886
0,0,0,12,32,14,27.875,3.3277302298
1,0,0,12,41,23,11,2.3978952728
0,0,0,12,43,25,20,2.9957322736
1,0,0,12,27,9,9,2.1972245773
1,0,0,12,46,28,10,2.302585093
0,0,0,12,33,15,19.225,2.9562115154
0,0,0,12,36,18,12.5,2.5257286443
1,0,0,12,45,27,16.825,2.8228658755
1,1,0,12,33,15,9,2.1972245773
1,0,0,12,20,2,5.25,1.6582280766
1,0,0,12,50,32,14.0625,2.64351168
0,0,0,16,40,18,22.160714286,3.0983210945
0,0,0,12,36,18,13,2.5649493575
1,0,0,12,40,22,8.65,2.1575593209
0,1,0,12,37,19,9,2.1972245773
1,1,0,12,27,9,7,1.9459101491
0,0,0,14,34,14,35.9,3.5807372955
0,0,0,12,51,33,14.285714286,2.6592600369
0,0,0,14,54,34,30.395348837,3.4142895979
1,0,0,12,44,26,9.5238095238,2.2537949288
1,0,0,12,54,36,10,2.302585093
1,1,0,11,52,35,9,2.1972245773
0,0,0,12,51,33,18.25,2.90416508
0,1,0,12,38,20,12.35,2.5136560631
1,0,0,12,49,31,22.6,3.1179499063
1,1,0,14,37,17,13,2.5649493575
1,0,0,18,52,28,20,2.9957322736
0,0,0,12,32,14,19.37,2.9637254774
1,0,0,12,53,35,19,2.9444389792
0,1,0,14,41,21,21.625,3.0738500528
0,1,0,16,42,20,17.3,2.8507065015
0,0,0,16,33,11,32.05,3.4672971834
1,0,0,16,45,23,20,2.9957322736
1,0,0,16,32,10,12.5,2.5257286443
1,0,0,18,41,17,22,3.0910424534
1,0,0,16,24,2,9.75,2.277267285
1,0,0,16,45,23,23.75,3.1675825305
1,0,0,12,37,19,11.25,2.4203681287
0,0,0,12,42,24,7.5,2.0149030205
1,1,0,14,31,11,10.1,2.3125354238
0,1,0,11,19,2,6.75,1.9095425049
1,1,0,12,38,20,6.5,1.8718021769
0,1,0,18,53,29,28.84,3.3617633124
0,0,0,9,63,48,5.15,1.6389967147
1,1,0,12,50,32,5.8,1.7578579176
1,0,0,12,18,0,2.13,0.7561219797
1,1,0,12,25,7,8.4,2.1282317058
1,1,0,12,46,28,8,2.0794415417
1,1,0,12,40,22,14,2.6390573296
0,0,0,16,39,17,19.24,2.9569914452
0,0,0,12,43,25,22.125,3.0967081909
1,0,0,12,44,26,19.666666667,2.9789251552
0,0,0,9,50,35,9.5,2.2512917986
1,1,0,12,58,40,7,1.9459101491
0,0,0,16,55,33,72.125,4.2784007248
0,0,0,12,52,34,11.75,2.4638532406
0,0,0,16,54,32,11.14,2.4105422345
0,0,0,18,50,26,57.2,4.0465538984
0,1,0,12,33,15,17,2.8332133441
1,1,0,12,41,23,13,2.5649493575
0,0,0,12,20,2,14,2.6390573296
0,1,0,12,56,38,10,2.302585093
1,1,1,16,33,11,14.35,2.6637499422
1,1,0,16,35,13,16.25,2.7880929088
0,1,0,12,44,26,11.16,2.412335957
0,1,0,12,24,6,10.5,2.3513752572
1,0,0,12,33,15,9,2.1972245773
0,1,0,12,47,29,23.27,3.1471649773
0,1,0,12,23,5,12,2.4849066498
1,1,0,16,36,14,7,1.9459101491
1,1,0,12,26,8,6.1555555556,1.8173550164
0,1,0,12,28,10,12,2.4849066498
1,0,0,14,25,5,8,2.0794415417
0,1,0,16,47,25,23.075,3.1387497804
1,1,0,12,24,6,9,2.1972245773
0,1,0,12,54,36,9,2.1972245773
1,1,0,12,63,45,12,2.4849066498
1,0,0,12,20,2,10.5,2.3513752572
0,0,0,12,34,16,18.14,2.8981194447
1,0,0,12,31,13,7,1.9459101491
1,1,0,12,25,7,8.25,2.1102132003
0,0,0,10,35,19,16,2.7725887222
0,1,0,12,35,17,10,2.302585093
0,1,0,12,34,16,14.425,2.6689628124
0,0,0,12,30,12,9,2.1972245773
1,0,0,12,30,12,14.25,2.6567569067
0,0,0,12,55,37,20,2.9957322736
1,0,0,12,48,30,13,2.5649493575
0,0,0,11,18,1,7,1.9459101491
0,0,0,16,57,35,17,2.8332133441
1,0,0,12,20,2,13,2.5649493575
1,0,0,20,39,13,12.266666667,2.5068855565
1,0,0,18,60,36,19.225,2.9562115154
1,0,0,14,30,10,10,2.302585093
1,1,0,16,29,7,15.875,2.7647455448
1,0,0,11,60,43,8.47,2.1365305087
1,0,0,12,50,32,9,2.1972245773
0,1,0,12,39,21,16.825,2.8228658755
0,0,0,16,41,19,37.14,3.6146945559
1,0,1,18,40,16,18.45,2.9150643705
0,0,0,16,61,39,14.9,2.701361213
0,0,0,18,56,32,19.45,2.9678470701
1,0,0,18,60,36,12.95,2.5610957881
0,0,0,12,44,26,22.5,3.1135153092
0,0,0,12,44,26,18.46,2.9156062291
1,0,1,12,23,5,2.13,0.7561219797
0,0,0,12,22,4,15.64,2.7498317351
1,1,0,11,31,14,10,2.302585093
0,0,0,12,25,7,12.5,2.5257286443
0,0,0,18,58,34,18.275,2.9055340056
1,0,0,16,37,15,24.025,3.1790949549
0,0,0,12,34,16,12,2.4849066498
1,0,0,12,59,41,21.625,3.0738500528
1,0,0,14,42,22,14,2.6390573296
1,0,0,14,42,22,11.48,2.4406063909
1,0,0,16,42,20,18.30952381,2.9074213512
1,0,0,12,33,15,12.5,2.5257286443
0,0,0,14,38,18,21.35,3.0610517397
0,1,0,12,22,4,12,2.4849066498
1,1,0,12,28,10,10,2.302585093
0,1,0,12,39,21,11.5,2.4423470354
0,0,0,12,33,15,12.5,2.5257286443
1,1,0,12,43,25,10.5,2.3513752572
1,1,0,12,24,6,14.285714286,2.6592600369
0,0,0,12,43,25,13,2.5649493575
1,1,0,12,33,15,8,2.0794415417
1,0,0,16,30,8,11.92,2.4782176616
0,0,0,12,45,27,13.45,2.598979106
1,0,0,18,32,8,33.65,3.5160130561
0,0,0,12,49,31,14.4,2.6672282066
0,0,0,16,51,29,12.5,2.5257286443
1,0,0,12,40,22,2.5,0.9162907319
1,1,0,12,39,21,7,1.9459101491
0,0,0,12,18,0,5,1.6094379124
0,0,0,12,45,27,15,2.7080502011
0,0,0,18,39,15,38.457142857,3.6495444487
1,0,0,12,29,11,16.825,2.8228658755
0,0,0,16,42,20,15.7,2.7536607124
0,1,1,7,58,45,3.75,1.32175584
0,0,0,14,49,29,24.925925926,3.2159084636
0,1,0,12,32,14,12,2.4849066498
0,0,0,12,38,20,17.86,2.8825635754
1,0,0,12,31,13,9.625,2.2643638802
1,1,0,12,37,19,15.95,2.7694588292
1,0,0,12,39,21,16.4,2.7972813348
0,0,0,12,40,22,10,2.302585093
0,0,0,12,49,31,21.625,3.0738500528
1,0,0,12,47,29,17,2.8332133441
1,1,0,11,62,45,11.25,2.4203681287
0,1,1,12,47,29,13.6,2.6100697927
0,0,0,12,41,23,11,2.3978952728
0,1,0,12,19,1,8.5,2.1400661635
1,1,0,14,52,32,26,3.258096538
